name,time,Altitude,Latitude,Longitude,PlaneID,TimeLag,host,region
gps,1634225133000000000,292.4599914550781,38.124324798583984,-84.49471282958984,0013A20041D1CB94,-1.2967870235443115,,
gps,1634225134000000000,292.4179992675781,38.1242561340332,-84.4947509765625,0013A20041D1CB94,-1.2889094352722168,,
gps,1634225135000000000,292.42999267578125,38.12419128417969,-84.49478912353516,0013A20041D1CB94,-1.2975537776947021,,
gps,1634225136000000000,292.4010009765625,38.12412643432617,-84.49482727050781,0013A20041D1CB94,-1.2715070247650146,,
gps,1634225137000000000,292.3370056152344,38.124061584472656,-84.49486541748047,0013A20041D1CB94,-1.298504114151001,,
gps,1634225138000000000,292.2409973144531,38.12399673461914,-84.49490356445312,0013A20041D1CB94,-1.2909607887268066,,
gps,1634225139000000000,292.1910095214844,38.12392807006836,-84.49494171142578,0013A20041D1CB94,-1.2971467971801758,,
gps,1634225140000000000,292.2279968261719,38.123863220214844,-84.4949722290039,0013A20041D1CB94,-1.2909584045410156,,
gps,1634225141000000000,292.2239990234375,38.12379837036133,-84.49501037597656,0013A20041D1CB94,-1.2975966930389404,,
gps,1634225142000000000,292.1910095214844,38.12373352050781,-84.49504852294922,0013A20041D1CB94,-1.2940709590911865,,
gps,1634225143000000000,292.2919921875,38.1236686706543,-84.49508666992188,0013A20041D1CB94,-1.2980985641479492,,
gps,1634225144000000000,292.3089904785156,38.12360382080078,-84.49512481689453,0013A20041D1CB94,-1.291550636291504,,
gps,1634225145000000000,292.40399169921875,38.123538970947266,-84.49516296386719,0013A20041D1CB94,-1.283473253250122,,
gps,1634225146000000000,292.47198486328125,38.123470306396484,-84.49520111083984,0013A20041D1CB94,-1.2920536994934082,,
gps,1634225147000000000,292.51300048828125,38.12340545654297,-84.4952392578125,0013A20041D1CB94,-0.9668338298797607,,
gps,1634225148000000000,292.5150146484375,38.12334060668945,-84.49527740478516,0013A20041D1CB94,-1.290170669555664,,
gps,1634225149000000000,292.58099365234375,38.12327194213867,-84.49531555175781,0013A20041D1CB94,-1.2685117721557617,,
gps,1634225150000000000,292.47100830078125,38.123207092285156,-84.49534606933594,0013A20041D1CB94,-1.292238473892212,,
gps,1634225151000000000,292.4259948730469,38.12314224243164,-84.4953842163086,0013A20041D1CB94,-1.2846097946166992,,
gps,1634225152000000000,292.3699951171875,38.123077392578125,-84.49542236328125,0013A20041D1CB94,-1.2607946395874023,,
gps,1634225153000000000,292.3900146484375,38.123008728027344,-84.4954605102539,0013A20041D1CB94,-1.2837378978729248,,
gps,1634225154000000000,292.48199462890625,38.12294387817383,-84.49549865722656,0013A20041D1CB94,-1.2599098682403564,,
gps,1634225155000000000,292.5679931640625,38.12287902832031,-84.49554443359375,0013A20041D1CB94,-1.2854037284851074,,
gps,1634225156000000000,292.5849914550781,38.1228141784668,-84.4955825805664,0013A20041D1CB94,-1.2775650024414062,,
gps,1634225157000000000,292.5690002441406,38.12274932861328,-84.49561309814453,0013A20041D1CB94,-1.285325050354004,,
gps,1634225158000000000,292.510986328125,38.122684478759766,-84.49565124511719,0013A20041D1CB94,-1.2927420139312744,,
gps,1634225159000000000,292.43499755859375,38.12261962890625,-84.49568939208984,0013A20041D1CB94,-1.2859985828399658,,
gps,1634225160000000000,292.3009948730469,38.12255096435547,-84.4957275390625,0013A20041D1CB94,-1.2939667701721191,,
gps,1634225161000000000,292.2200012207031,38.12248611450195,-84.49576568603516,0013A20041D1CB94,-1.2860615253448486,,
gps,1634225162000000000,292.20599365234375,38.12242126464844,-84.49580383300781,0013A20041D1CB94,-1.295408010482788,,
gps,1634225163000000000,292.28900146484375,38.12235641479492,-84.49584197998047,0013A20041D1CB94,-1.2701225280761719,,
gps,1634225164000000000,292.3869934082031,38.122291564941406,-84.49588012695312,0013A20041D1CB94,-1.2787737846374512,,
gps,1634225165000000000,292.52801513671875,38.122222900390625,-84.49591827392578,0013A20041D1CB94,-0.5168619155883789,,
gps,1634225166000000000,292.6199951171875,38.12215805053711,-84.4959487915039,0013A20041D1CB94,-1.2941558361053467,,
gps,1634225167000000000,292.7200012207031,38.122093200683594,-84.49598693847656,0013A20041D1CB94,-1.2894980907440186,,
gps,1634225168000000000,292.6830139160156,38.12202835083008,-84.49602508544922,0013A20041D1CB94,-1.2954092025756836,,
gps,1634225169000000000,292.5799865722656,38.12196350097656,-84.49606323242188,0013A20041D1CB94,-1.3028631210327148,,
gps,1634225170000000000,292.4219970703125,38.12189865112305,-84.49610137939453,0013A20041D1CB94,-1.2945458889007568,,
gps,1634225171000000000,292.35198974609375,38.121829986572266,-84.49613952636719,0013A20041D1CB94,-1.303450107574463,,
gps,1634225172000000000,292.364990234375,38.12176513671875,-84.49617767333984,0013A20041D1CB94,-1.2649946212768555,,
gps,1634225173000000000,292.406005859375,38.12169647216797,-84.4962158203125,0013A20041D1CB94,-1.288766860961914,,
gps,1634225174000000000,292.4100036621094,38.12163162231445,-84.49625396728516,0013A20041D1CB94,-1.2811400890350342,,
gps,1634225175000000000,292.4530029296875,38.12156677246094,-84.49629211425781,0013A20041D1CB94,-1.3037452697753906,,
gps,1634225176000000000,292.57598876953125,38.12150192260742,-84.49633026123047,0013A20041D1CB94,-1.2963249683380127,,
